kernel,cell,method,true_ratio,varied,replicates,seed,coverage,mc_se,excludes_one_rate,undefined_or_unbounded,median_width,interval_status
snap-r6-structured-truth,two_blocks,cluster_t_recipe,1.2369316876852978,"{""noise_sd"": 0.73, ""truth_matrix"": [[0.9999999999999999, 0.12000000000000006, 0.11999999999999984, 0.11999999999999993, 0.11999999999999979, 0.009999999999999998, 0.009999999999999808, 0.010000000000000026, 0.009999999999999997, 0.009999999999999997], [0.12000000000000004, 1.000000000000001, 0.12000000000000031, 0.12000000000000023, 0.12000000000000015, 0.009999999999999875, 0.00999999999999985, 0.009999999999999903, 0.009999999999999901, 0.009999999999999901], [0.11999999999999982, 0.12000000000000027, 1.0, 0.12000000000000005, 0.12000000000000033, 0.010000000000000096, 0.009999999999999959, 0.009999999999999957, 0.009999999999999927, 0.009999999999999955], [0.11999999999999993, 0.12000000000000025, 0.1200000000000001, 1.0000000000000004, 0.11999999999999975, 0.010000000000000075, 0.009999999999999854, 0.009999999999999797, 0.009999999999999907, 0.009999999999999851], [0.11999999999999979, 0.12000000000000013, 0.12000000000000033, 0.11999999999999977, 1.0000000000000002, 0.009999999999999575, 0.010000000000000021, 0.009999999999999908, 0.009999999999999823, 0.009999999999999851], [0.010000000000000004, 0.009999999999999874, 0.010000000000000078, 0.010000000000000082, 0.009999999999999582, 0.9999999999999998, 0.12000000000000022, 0.11999999999999976, 0.11999999999999977, 0.12000000000000013], [0.009999999999999813, 0.00999999999999985, 0.009999999999999998, 0.009999999999999891, 0.010000000000000057, 0.1200000000000002, 0.9999999999999996, 0.11999999999999984, 0.12000000000000002, 0.1199999999999998], [0.010000000000000031, 0.009999999999999901, 0.00999999999999994, 0.009999999999999776, 0.009999999999999915, 0.11999999999999979, 0.11999999999999986, 1.0, 0.11999999999999977, 0.11999999999999997], [0.010000000000000002, 0.009999999999999898, 0.00999999999999991, 0.009999999999999886, 0.009999999999999802, 0.11999999999999977, 0.12000000000000002, 0.11999999999999977, 1.0000000000000002, 0.11999999999999993], [0.010000000000000002, 0.009999999999999898, 0.009999999999999966, 0.00999999999999983, 0.009999999999999802, 0.12000000000000013, 0.1199999999999998, 0.11999999999999997, 0.11999999999999998, 1.0]]}",4000,20260968,0.94675,0.0035501562465615516,0.95925,0.0,0.24071351788600004,all_defined
snap-r6-structured-truth,two_blocks,wild_size,1.2369316876852978,"{""noise_sd"": 0.73, ""truth_matrix"": [[0.9999999999999999, 0.12000000000000006, 0.11999999999999984, 0.11999999999999993, 0.11999999999999979, 0.009999999999999998, 0.009999999999999808, 0.010000000000000026, 0.009999999999999997, 0.009999999999999997], [0.12000000000000004, 1.000000000000001, 0.12000000000000031, 0.12000000000000023, 0.12000000000000015, 0.009999999999999875, 0.00999999999999985, 0.009999999999999903, 0.009999999999999901, 0.009999999999999901], [0.11999999999999982, 0.12000000000000027, 1.0, 0.12000000000000005, 0.12000000000000033, 0.010000000000000096, 0.009999999999999959, 0.009999999999999957, 0.009999999999999927, 0.009999999999999955], [0.11999999999999993, 0.12000000000000025, 0.1200000000000001, 1.0000000000000004, 0.11999999999999975, 0.010000000000000075, 0.009999999999999854, 0.009999999999999797, 0.009999999999999907, 0.009999999999999851], [0.11999999999999979, 0.12000000000000013, 0.12000000000000033, 0.11999999999999977, 1.0000000000000002, 0.009999999999999575, 0.010000000000000021, 0.009999999999999908, 0.009999999999999823, 0.009999999999999851], [0.010000000000000004, 0.009999999999999874, 0.010000000000000078, 0.010000000000000082, 0.009999999999999582, 0.9999999999999998, 0.12000000000000022, 0.11999999999999976, 0.11999999999999977, 0.12000000000000013], [0.009999999999999813, 0.00999999999999985, 0.009999999999999998, 0.009999999999999891, 0.010000000000000057, 0.1200000000000002, 0.9999999999999996, 0.11999999999999984, 0.12000000000000002, 0.1199999999999998], [0.010000000000000031, 0.009999999999999901, 0.00999999999999994, 0.009999999999999776, 0.009999999999999915, 0.11999999999999979, 0.11999999999999986, 1.0, 0.11999999999999977, 0.11999999999999997], [0.010000000000000002, 0.009999999999999898, 0.00999999999999991, 0.009999999999999886, 0.009999999999999802, 0.11999999999999977, 0.12000000000000002, 0.11999999999999977, 1.0000000000000002, 0.11999999999999993], [0.010000000000000002, 0.009999999999999898, 0.009999999999999966, 0.00999999999999983, 0.009999999999999802, 0.12000000000000013, 0.1199999999999998, 0.11999999999999997, 0.11999999999999998, 1.0]]}",4000,20260968,0.94875,0.0034865254014562986,0.59975,0.00875,0.3627933402138497,undefined_present
snap-r6-structured-truth,two_blocks,cluster_t_size,1.2369316876852978,"{""noise_sd"": 0.73, ""truth_matrix"": [[0.9999999999999999, 0.12000000000000006, 0.11999999999999984, 0.11999999999999993, 0.11999999999999979, 0.009999999999999998, 0.009999999999999808, 0.010000000000000026, 0.009999999999999997, 0.009999999999999997], [0.12000000000000004, 1.000000000000001, 0.12000000000000031, 0.12000000000000023, 0.12000000000000015, 0.009999999999999875, 0.00999999999999985, 0.009999999999999903, 0.009999999999999901, 0.009999999999999901], [0.11999999999999982, 0.12000000000000027, 1.0, 0.12000000000000005, 0.12000000000000033, 0.010000000000000096, 0.009999999999999959, 0.009999999999999957, 0.009999999999999927, 0.009999999999999955], [0.11999999999999993, 0.12000000000000025, 0.1200000000000001, 1.0000000000000004, 0.11999999999999975, 0.010000000000000075, 0.009999999999999854, 0.009999999999999797, 0.009999999999999907, 0.009999999999999851], [0.11999999999999979, 0.12000000000000013, 0.12000000000000033, 0.11999999999999977, 1.0000000000000002, 0.009999999999999575, 0.010000000000000021, 0.009999999999999908, 0.009999999999999823, 0.009999999999999851], [0.010000000000000004, 0.009999999999999874, 0.010000000000000078, 0.010000000000000082, 0.009999999999999582, 0.9999999999999998, 0.12000000000000022, 0.11999999999999976, 0.11999999999999977, 0.12000000000000013], [0.009999999999999813, 0.00999999999999985, 0.009999999999999998, 0.009999999999999891, 0.010000000000000057, 0.1200000000000002, 0.9999999999999996, 0.11999999999999984, 0.12000000000000002, 0.1199999999999998], [0.010000000000000031, 0.009999999999999901, 0.00999999999999994, 0.009999999999999776, 0.009999999999999915, 0.11999999999999979, 0.11999999999999986, 1.0, 0.11999999999999977, 0.11999999999999997], [0.010000000000000002, 0.009999999999999898, 0.00999999999999991, 0.009999999999999886, 0.009999999999999802, 0.11999999999999977, 0.12000000000000002, 0.11999999999999977, 1.0000000000000002, 0.11999999999999993], [0.010000000000000002, 0.009999999999999898, 0.009999999999999966, 0.00999999999999983, 0.009999999999999802, 0.12000000000000013, 0.1199999999999998, 0.11999999999999997, 0.11999999999999998, 1.0]]}",4000,20260968,0.9455,0.0035892112643309253,0.777,0.0,0.30573182819137634,all_defined
snap-r6-structured-truth,dominant_negative_blocks,wild_recipe,0.9899622639648871,"{""noise_sd"": 0.73, ""truth_matrix"": [[6.799999999999999, -0.09485015082281696, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688], [-0.09485015082281695, 0.35555555555555557, 0.04266666666666665, 0.04266666666666641, 0.042666666666666575, 0.0035555555555555653, 0.0035555555555555826, 0.0035555555555556, 0.0035555555555556104, 0.003555555555555614], [-0.09485015082281689, 0.042666666666666665, 0.35555555555555557, 0.04266666666666658, 0.042666666666666665, 0.003555555555555598, 0.003555555555555466, 0.0035555555555554868, 0.00355555555555548, 0.00355555555555548], [-0.09485015082281689, 0.04266666666666638, 0.04266666666666657, 0.3555555555555556, 0.04266666666666674, 0.0035555555555554816, 0.003555555555555565, 0.003555555555555548, 0.003555555555555548, 0.0035555555555555514], [-0.09485015082281689, 0.04266666666666656, 0.04266666666666665, 0.042666666666666755, 0.3555555555555554, 0.0035555555555554954, 0.0035555555555555197, 0.003555555555555541, 0.0035555555555555445, 0.0035555555555555445], [-0.09485015082281688, 0.0035555555555555666, 0.0035555555555555965, 0.0035555555555554738, 0.0035555555555555015, 0.35555555555555535, 0.04266666666666676, 0.04266666666666668, 0.04266666666666668, 0.04266666666666668], [-0.09485015082281688, 0.003555555555555584, 0.0035555555555554647, 0.003555555555555564, 0.0035555555555555223, 0.042666666666666776, 0.35555555555555535, 0.04266666666666672, 0.04266666666666671, 0.04266666666666671], [-0.09485015082281688, 0.0035555555555555982, 0.003555555555555486, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666672, 0.35555555555555557, 0.04266666666666662, 0.0426666666666666], [-0.09485015082281688, 0.0035555555555556086, 0.003555555555555479, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.35555555555555546, 0.042666666666666755], [-0.09485015082281688, 0.003555555555555612, 0.0035555555555554755, 0.0035555555555555505, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.04266666666666674, 0.3555555555555554]]}",4000,20260968,0.944,0.0036353816856005655,0.00875,0.0,0.20979130401439022,all_defined
snap-r6-structured-truth,dominant_negative_blocks,cluster_t_recipe,0.9899622639648871,"{""noise_sd"": 0.73, ""truth_matrix"": [[6.799999999999999, -0.09485015082281696, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688], [-0.09485015082281695, 0.35555555555555557, 0.04266666666666665, 0.04266666666666641, 0.042666666666666575, 0.0035555555555555653, 0.0035555555555555826, 0.0035555555555556, 0.0035555555555556104, 0.003555555555555614], [-0.09485015082281689, 0.042666666666666665, 0.35555555555555557, 0.04266666666666658, 0.042666666666666665, 0.003555555555555598, 0.003555555555555466, 0.0035555555555554868, 0.00355555555555548, 0.00355555555555548], [-0.09485015082281689, 0.04266666666666638, 0.04266666666666657, 0.3555555555555556, 0.04266666666666674, 0.0035555555555554816, 0.003555555555555565, 0.003555555555555548, 0.003555555555555548, 0.0035555555555555514], [-0.09485015082281689, 0.04266666666666656, 0.04266666666666665, 0.042666666666666755, 0.3555555555555554, 0.0035555555555554954, 0.0035555555555555197, 0.003555555555555541, 0.0035555555555555445, 0.0035555555555555445], [-0.09485015082281688, 0.0035555555555555666, 0.0035555555555555965, 0.0035555555555554738, 0.0035555555555555015, 0.35555555555555535, 0.04266666666666676, 0.04266666666666668, 0.04266666666666668, 0.04266666666666668], [-0.09485015082281688, 0.003555555555555584, 0.0035555555555554647, 0.003555555555555564, 0.0035555555555555223, 0.042666666666666776, 0.35555555555555535, 0.04266666666666672, 0.04266666666666671, 0.04266666666666671], [-0.09485015082281688, 0.0035555555555555982, 0.003555555555555486, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666672, 0.35555555555555557, 0.04266666666666662, 0.0426666666666666], [-0.09485015082281688, 0.0035555555555556086, 0.003555555555555479, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.35555555555555546, 0.042666666666666755], [-0.09485015082281688, 0.003555555555555612, 0.0035555555555554755, 0.0035555555555555505, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.04266666666666674, 0.3555555555555554]]}",4000,20260968,0.94425,0.003627738189974573,0.00875,0.0,0.20858705152355006,all_defined
snap-r6-structured-truth,dominant_negative_blocks,wild_size,0.9899622639648871,"{""noise_sd"": 0.73, ""truth_matrix"": [[6.799999999999999, -0.09485015082281696, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688], [-0.09485015082281695, 0.35555555555555557, 0.04266666666666665, 0.04266666666666641, 0.042666666666666575, 0.0035555555555555653, 0.0035555555555555826, 0.0035555555555556, 0.0035555555555556104, 0.003555555555555614], [-0.09485015082281689, 0.042666666666666665, 0.35555555555555557, 0.04266666666666658, 0.042666666666666665, 0.003555555555555598, 0.003555555555555466, 0.0035555555555554868, 0.00355555555555548, 0.00355555555555548], [-0.09485015082281689, 0.04266666666666638, 0.04266666666666657, 0.3555555555555556, 0.04266666666666674, 0.0035555555555554816, 0.003555555555555565, 0.003555555555555548, 0.003555555555555548, 0.0035555555555555514], [-0.09485015082281689, 0.04266666666666656, 0.04266666666666665, 0.042666666666666755, 0.3555555555555554, 0.0035555555555554954, 0.0035555555555555197, 0.003555555555555541, 0.0035555555555555445, 0.0035555555555555445], [-0.09485015082281688, 0.0035555555555555666, 0.0035555555555555965, 0.0035555555555554738, 0.0035555555555555015, 0.35555555555555535, 0.04266666666666676, 0.04266666666666668, 0.04266666666666668, 0.04266666666666668], [-0.09485015082281688, 0.003555555555555584, 0.0035555555555554647, 0.003555555555555564, 0.0035555555555555223, 0.042666666666666776, 0.35555555555555535, 0.04266666666666672, 0.04266666666666671, 0.04266666666666671], [-0.09485015082281688, 0.0035555555555555982, 0.003555555555555486, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666672, 0.35555555555555557, 0.04266666666666662, 0.0426666666666666], [-0.09485015082281688, 0.0035555555555556086, 0.003555555555555479, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.35555555555555546, 0.042666666666666755], [-0.09485015082281688, 0.003555555555555612, 0.0035555555555554755, 0.0035555555555555505, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.04266666666666674, 0.3555555555555554]]}",4000,20260968,0.94175,0.0037032734674879203,0.00925,0.017,0.31207681724476327,undefined_present
snap-r6-structured-truth,dominant_negative_blocks,cluster_t_size,0.9899622639648871,"{""noise_sd"": 0.73, ""truth_matrix"": [[6.799999999999999, -0.09485015082281696, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688, -0.09485015082281688], [-0.09485015082281695, 0.35555555555555557, 0.04266666666666665, 0.04266666666666641, 0.042666666666666575, 0.0035555555555555653, 0.0035555555555555826, 0.0035555555555556, 0.0035555555555556104, 0.003555555555555614], [-0.09485015082281689, 0.042666666666666665, 0.35555555555555557, 0.04266666666666658, 0.042666666666666665, 0.003555555555555598, 0.003555555555555466, 0.0035555555555554868, 0.00355555555555548, 0.00355555555555548], [-0.09485015082281689, 0.04266666666666638, 0.04266666666666657, 0.3555555555555556, 0.04266666666666674, 0.0035555555555554816, 0.003555555555555565, 0.003555555555555548, 0.003555555555555548, 0.0035555555555555514], [-0.09485015082281689, 0.04266666666666656, 0.04266666666666665, 0.042666666666666755, 0.3555555555555554, 0.0035555555555554954, 0.0035555555555555197, 0.003555555555555541, 0.0035555555555555445, 0.0035555555555555445], [-0.09485015082281688, 0.0035555555555555666, 0.0035555555555555965, 0.0035555555555554738, 0.0035555555555555015, 0.35555555555555535, 0.04266666666666676, 0.04266666666666668, 0.04266666666666668, 0.04266666666666668], [-0.09485015082281688, 0.003555555555555584, 0.0035555555555554647, 0.003555555555555564, 0.0035555555555555223, 0.042666666666666776, 0.35555555555555535, 0.04266666666666672, 0.04266666666666671, 0.04266666666666671], [-0.09485015082281688, 0.0035555555555555982, 0.003555555555555486, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666672, 0.35555555555555557, 0.04266666666666662, 0.0426666666666666], [-0.09485015082281688, 0.0035555555555556086, 0.003555555555555479, 0.003555555555555547, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.35555555555555546, 0.042666666666666755], [-0.09485015082281688, 0.003555555555555612, 0.0035555555555554755, 0.0035555555555555505, 0.0035555555555555436, 0.04266666666666668, 0.04266666666666671, 0.04266666666666663, 0.04266666666666674, 0.3555555555555554]]}",4000,20260968,0.954,0.003312249990565327,0.01025,0.0,0.2633253072190632,all_defined
snap-r6-truth-sweep,lambda_1.00,wild_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260985,0.94375,0.0036430048551985223,0.0175,0.0,0.22243620461492009,all_defined
snap-r6-truth-sweep,lambda_1.00,cluster_t_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260985,0.944,0.0036353816856005655,0.018,0.0,0.22218652491713664,all_defined
snap-r6-truth-sweep,lambda_1.00,wild_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260985,0.936,0.0038698837191833025,0.01925,0.016,0.32759759437123637,undefined_present
snap-r6-truth-sweep,lambda_1.00,cluster_t_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260985,0.94,0.003754996671103719,0.02475,0.0,0.27819279649027145,all_defined
snap-r6-truth-sweep,lambda_1.05,wild_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888888}",4000,20260985,0.93425,0.003918766945736885,0.1085,0.0,0.22578148653959357,all_defined
snap-r6-truth-sweep,lambda_1.05,cluster_t_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888888}",4000,20260985,0.93475,0.0039048827607240663,0.106,0.0,0.22584300531055485,all_defined
snap-r6-truth-sweep,lambda_1.05,wild_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888888}",4000,20260985,0.944,0.0036353816856005655,0.06175,0.0125,0.33343700945333454,undefined_present
snap-r6-truth-sweep,lambda_1.05,cluster_t_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888888}",4000,20260985,0.946,0.0035736535926135893,0.08625,0.0,0.28316648801588934,all_defined
snap-r6-truth-sweep,lambda_1.10,wild_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333334}",4000,20260985,0.93875,0.003791386207576327,0.327,0.0,0.23182111898352403,all_defined
snap-r6-truth-sweep,lambda_1.10,cluster_t_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333334}",4000,20260985,0.94025,0.0037476638556572803,0.33225,0.0,0.2312390304182485,all_defined
snap-r6-truth-sweep,lambda_1.10,wild_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333334}",4000,20260985,0.94775,0.0035185201967588594,0.172,0.00875,0.3458006083492161,undefined_present
snap-r6-truth-sweep,lambda_1.10,cluster_t_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333334}",4000,20260985,0.94525,0.0035969583504677936,0.2245,0.0,0.2916853044637184,all_defined
snap-r6-truth-sweep,lambda_1.2446,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061}",4000,20260985,0.9485,0.0034945582696529753,0.9675,0.0,0.2410993795209302,all_defined
snap-r6-truth-sweep,lambda_1.2446,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061}",4000,20260985,0.94725,0.0035343824602043273,0.9695,0.0,0.24055338299913476,all_defined
snap-r6-truth-sweep,lambda_1.2446,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061}",4000,20260985,0.94825,0.0035025682541529424,0.6215,0.008,0.361668148132351,undefined_present
snap-r6-truth-sweep,lambda_1.2446,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061}",4000,20260985,0.9435,0.003650607826102387,0.816,0.0,0.30128511252568435,all_defined
snap-r6-truth-sweep,lambda_1.40,wild_recipe,1.4000000000000001,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666667}",4000,20260985,0.946,0.0035736535926135893,1.0,0.0,0.25080471188138154,all_defined
snap-r6-truth-sweep,lambda_1.40,cluster_t_recipe,1.4000000000000001,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666667}",4000,20260985,0.94425,0.003627738189974573,1.0,0.0,0.24998358028895828,all_defined
snap-r6-truth-sweep,lambda_1.40,wild_size,1.4000000000000001,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666667}",4000,20260985,0.95275,0.0033547517605629186,0.87375,0.0055,0.37090724600335057,undefined_present
snap-r6-truth-sweep,lambda_1.40,cluster_t_size,1.4000000000000001,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666667}",4000,20260985,0.94725,0.0035343824602043273,0.98875,0.0,0.31273291033658324,all_defined
snap-r6-truth-sweep,lambda_1.60,wild_recipe,1.6,"{""noise_sd"": 0.73, ""rho"": 0.17333333333333334}",4000,20260985,0.943,0.003665753674212168,1.0,0.0,0.2592516840124137,all_defined
snap-r6-truth-sweep,lambda_1.60,cluster_t_recipe,1.6,"{""noise_sd"": 0.73, ""rho"": 0.17333333333333334}",4000,20260985,0.942,0.0036958084365940843,1.0,0.0,0.2575610108373525,all_defined
snap-r6-truth-sweep,lambda_1.60,wild_size,1.6,"{""noise_sd"": 0.73, ""rho"": 0.17333333333333334}",4000,20260985,0.95925,0.0031260773143030212,0.96325,0.00375,0.3919423083983362,undefined_present
snap-r6-truth-sweep,lambda_1.60,cluster_t_size,1.6,"{""noise_sd"": 0.73, ""rho"": 0.17333333333333334}",4000,20260985,0.9525,0.0033631737243264726,1.0,0.0,0.3258934801551828,all_defined
snap-r6-two-runs-only,r10_runs2,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.93625,0.0038628337234470752,0.26625,0.0,0.586371365881545,all_defined
snap-r6-two-runs-only,r10_runs2,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.93575,0.003876916864597435,0.2825,0.00025,0.5785774902764818,undefined_present
snap-r6-two-runs-only,r10_runs2,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.75875,0.0067647697207665535,0.16,0.191,0.7312401218838188,undefined_present
snap-r6-two-runs-only,r10_runs2,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.9165,0.004374007030172678,0.2125,0.02275,0.6789050882444594,undefined_present
snap-r6-two-runs-only,r10_runs3,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.946,0.0035736535926135893,0.54225,0.0,0.41255472874973864,all_defined
snap-r6-two-runs-only,r10_runs3,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.94225,0.003688324060464318,0.55875,0.0,0.4073799515623768,all_defined
snap-r6-two-runs-only,r10_runs3,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.8925,0.004897544027367188,0.292,0.06925,0.5610600466121327,undefined_present
snap-r6-two-runs-only,r10_runs3,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.94575,0.0035814430576235614,0.404,0.00025,0.485881189750875,undefined_present
snap-r6-two-runs-only,r10_runs4,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.9445,0.0036200742395702326,0.746,0.0,0.33792034192836035,all_defined
snap-r6-two-runs-only,r10_runs4,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.94325,0.003658190724251538,0.75775,0.0,0.33379394189584466,all_defined
snap-r6-two-runs-only,r10_runs4,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.923,0.0042151808976602645,0.439,0.033,0.45651422867519253,undefined_present
snap-r6-two-runs-only,r10_runs4,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.94525,0.0035969583504677936,0.57825,0.0,0.39522280674703736,all_defined
snap-r6-two-runs-only,r15_runs2,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.94525,0.0035969583504677936,0.4485,0.0,0.45656312149673733,all_defined
snap-r6-two-runs-only,r15_runs2,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.94275,0.0036732967991982357,0.45625,0.0,0.4518646745670628,all_defined
snap-r6-two-runs-only,r15_runs2,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.85275,0.005602843864949299,0.23625,0.11,0.6270941847649081,undefined_present
snap-r6-two-runs-only,r15_runs2,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.94475,0.003612389704198594,0.30975,0.00425,0.5589441536063318,undefined_present
snap-r6-two-runs-only,r15_runs3,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.94675,0.0035501562465615516,0.79275,0.0,0.3223229803751954,all_defined
snap-r6-two-runs-only,r15_runs3,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.947,0.003542280338990692,0.793,0.0,0.3212905386824697,all_defined
snap-r6-two-runs-only,r15_runs3,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.92775,0.004093590645753433,0.4335,0.02975,0.46627224748945906,undefined_present
snap-r6-two-runs-only,r15_runs3,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 15, ""rho"": 0.061, ""runs"": 3}",4000,20260975,0.946,0.0035736535926135893,0.58375,0.0,0.39576185053683527,all_defined
snap-r6-two-runs-only,r25_runs2,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.9415,0.003710719269899031,0.736,0.0,0.34154698174583026,all_defined
snap-r6-two-runs-only,r25_runs2,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.93975,0.0037623110417667497,0.741,0.0,0.33911962109366744,all_defined
snap-r6-two-runs-only,r25_runs2,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.91125,0.004496483000635052,0.38275,0.04025,0.4940197262871324,undefined_present
snap-r6-two-runs-only,r25_runs2,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 2}",4000,20260975,0.9435,0.003650607826102387,0.516,0.0,0.42718140954759776,all_defined
snap-r6-two-runs-only,r25_runs4,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.94875,0.0034865254014562986,0.9965,0.0,0.1977271220972524,all_defined
snap-r6-two-runs-only,r25_runs4,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.9475,0.0035264624625820132,0.997,0.0,0.197649319404665,all_defined
snap-r6-two-runs-only,r25_runs4,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""runs"": 4}",4000,20260975,0.96075,0.003070400523547376,0.77525,0.00225,0.29174205373481055,undefined_present
